Bank1,-15875972.77,12,10/10/2016 00:00
Bank1,-12029160.94,12,09/10/2017 00:00
Bank1,-3636341.505,12,09/10/2018 00:00
Bank1,-1696076.144,12,09/10/2019 00:00
Bank1,1199157.291,12,09/10/2020 00:00
Bank1,-21452604.2,12,09/10/2025 00:00
Bank1,-29142431.68,12,09/10/2030 00:00
Bank1,-24795746.3,12,09/10/2035 00:00
Bank1,-15584859.11,13,09/10/2015 00:00
Bank1,-15138520.75,13,11/04/2016 00:00
Bank1,-26850744.76,13,10/10/2016 00:00
Bank1,-17774499.05,13,09/10/2017 00:00
Bank1,-12089952.8,13,09/10/2018 00:00
Bank1,-6148823.42,13,09/10/2019 00:00
Bank1,-10782858.31,13,09/10/2020 00:00
Bank1,-4024936.621,13,09/10/2025 00:00
Bank1,-28763842.16,13,09/10/2030 00:00
Bank1,-31402094.06,13,09/10/2035 00:00
Bank1,-15584859.11,14,09/10/2015 00:00
Bank1,-10259197.92,14,11/04/2016 00:00
Bank1,-12861602.18,14,10/10/2016 00:00
Bank1,-9403279.379,14,09/10/2017 00:00
Bank1,-8393830.422,14,09/10/2018 00:00
Bank1,-6960631.957,14,09/10/2019 00:00
Bank1,-4508713.525,14,09/10/2020 00:00
Bank1,9151418.924,14,09/10/2025 00:00
Bank1,2521841.316,14,09/10/2030 00:00
Bank1,911639.1526,14,09/10/2035 00:00
Bank1,-15584859.11,15,09/10/2015 00:00
Bank1,-12844696.63,15,11/04/2016 00:00
Bank1,-13246649.09,15,10/10/2016 00:00
Bank1,-4136199.519,15,09/10/2017 00:00
Bank1,-15011650.28,15,09/10/2018 00:00
Bank1,-18075307.21,15,09/10/2019 00:00
Bank1,-20070664.62,15,09/10/2020 00:00
Bank1,-14670359.36,15,09/10/2025 00:00
Bank1,-22911275.61,15,09/10/2030 00:00
Bank1,-25959332.01,15,09/10/2035 00:00
Bank1,-15584859.11,16,09/10/2015 00:00
Bank1,-14896796.68,16,11/04/2016 00:00
Bank1,-14295149.56,16,10/10/2016 00:00
Bank1,-19753208.27,16,09/10/2017 00:00
Bank1,-7026587.781,16,09/10/2018 00:00
Bank1,4402394.888,16,09/10/2019 00:00
Bank1,96495.90268,16,09/10/2020 00:00
Bank1,-7488419.676,16,09/10/2025 00:00
Bank1,-33499924.01,16,09/10/2030 00:00
Bank1,-38656141.21,16,09/10/2035 00:00
Bank1,-15584859.11,17,09/10/2015 00:00
Bank1,-15752515.65,17,11/04/2016 00:00
Bank1,-18486845.56,17,10/10/2016 00:00
Bank1,-27411598.38,17,09/10/2017 00:00
Bank1,-19433104.73,17,09/10/2018 00:00
Bank1,-16313814.61,17,09/10/2019 00:00
Bank1,-13514464.1,17,09/10/2020 00:00
Bank1,-22768687.07,17,09/10/2025 00:00
Bank1,-16484325.03,17,09/10/2030 00:00
Bank1,-12003824.26,17,09/10/2035 00:00
Bank1,-15584859.11,18,09/10/2015 00:00
Bank1,-13890102.23,18,11/04/2016 00:00
Bank1,-17798169.09,18,10/10/2016 00:00
Bank1,-43119044.17,18,09/10/2017 00:00
Bank1,-46137075.63,18,09/10/2018 00:00
Bank1,-49289359.78,18,09/10/2019 00:00
Bank1,-41213487.93,18,09/10/2020 00:00
Bank1,-69528580.55,18,09/10/2025 00:00
